"","X","firstname","sex","race","call"
"1938",1938,"Tamika","female","black",1
"1939",1939,"Emily","female","white",0
"1940",1940,"Latoya","female","black",0
"1941",1941,"Jill","female","white",0
"1942",1942,"Lakisha","female","black",0
"1943",1943,"Meredith","female","white",0
"1944",1944,"Tanisha","female","black",0
"1945",1945,"Anne","female","white",0
"1946",1946,"Latoya","female","black",0
"1947",1947,"Sarah","female","white",0
"1948",1948,"Tanisha","female","black",0
"1949",1949,"Jill","female","white",0
"1950",1950,"Lakisha","female","black",0
"1951",1951,"Laurie","female","white",1
"1952",1952,"Tamika","female","black",1
"1953",1953,"Allison","female","white",0
"1954",1954,"Kenya","female","black",0
"1955",1955,"Lakisha","female","black",0
"1956",1956,"Laurie","female","white",0
"1957",1957,"Allison","female","white",0
"1958",1958,"Anne","female","white",0
"1959",1959,"Ebony","female","black",0
"1960",1960,"Kenya","female","black",0
"1961",1961,"Ebony","female","black",1
"1962",1962,"Jill","female","white",0
"1963",1963,"Laurie","female","white",0
"1964",1964,"Tamika","female","black",0
"1965",1965,"Emily","female","white",0
"1966",1966,"Keisha","female","black",0
"1967",1967,"Kenya","female","black",0
"1968",1968,"Sarah","female","white",0
"1969",1969,"Hakim","male","black",0
"1970",1970,"Leroy","male","black",1
"1971",1971,"Neil","male","white",0
"1972",1972,"Todd","male","white",0
"1973",1973,"Jill","female","white",0
"1974",1974,"Keisha","female","black",0
"1975",1975,"Meredith","female","white",0
"1976",1976,"Tamika","female","black",0
"1977",1977,"Anne","female","white",0
"1978",1978,"Ebony","female","black",1
"1979",1979,"Jill","female","white",0
"1980",1980,"Tamika","female","black",0
"1981",1981,"Aisha","female","black",0
"1982",1982,"Anne","female","white",0
"1983",1983,"Kenya","female","black",0
"1984",1984,"Kristen","female","white",0
"1985",1985,"Aisha","female","black",0
"1986",1986,"Brad","male","white",1
"1987",1987,"Brendan","male","white",0
"1988",1988,"Brendan","male","white",0
"1989",1989,"Brett","male","white",0
"1990",1990,"Carrie","female","white",0
"1991",1991,"Ebony","female","black",0
"1992",1992,"Geoffrey","male","white",0
"1993",1993,"Jamal","male","black",0
"1994",1994,"Jay","male","white",0
"1995",1995,"Kareem","male","black",0
"1996",1996,"Kenya","female","black",0
"1997",1997,"Kenya","female","black",0
"1998",1998,"Lakisha","female","black",0
"1999",1999,"Neil","male","white",0
"2000",2000,"Sarah","female","white",0
"2001",2001,"Tanisha","female","black",0
"2002",2002,"Todd","male","white",0
"2003",2003,"Tyrone","male","black",0
"2004",2004,"Tyrone","male","black",0
"2005",2005,"Emily","female","white",0
"2006",2006,"Lakisha","female","black",0
"2007",2007,"Sarah","female","white",0
"2008",2008,"Tanisha","female","black",0
"2009",2009,"Jill","female","white",1
"2010",2010,"Latonya","female","black",1
"2011",2011,"Latoya","female","black",1
"2012",2012,"Sarah","female","white",0
"2013",2013,"Keisha","female","black",0
"2014",2014,"Kristen","female","white",1
"2015",2015,"Latoya","female","black",0
"2016",2016,"Sarah","female","white",0
"2017",2017,"Jill","female","white",0
"2018",2018,"Leroy","male","black",0
"2019",2019,"Meredith","female","white",0
"2020",2020,"Tanisha","female","black",0
"2021",2021,"Emily","female","white",0
"2022",2022,"Latonya","female","black",0
"2023",2023,"Laurie","female","white",0
"2024",2024,"Tamika","female","black",0
"2025",2025,"Ebony","female","black",0
"2026",2026,"Emily","female","white",0
"2027",2027,"Sarah","female","white",1
"2028",2028,"Tamika","female","black",0
"2029",2029,"Aisha","female","black",0
"2030",2030,"Emily","female","white",0
"2031",2031,"Kristen","female","white",0
"2032",2032,"Tanisha","female","black",0
"2033",2033,"Ebony","female","black",0
"2034",2034,"Latonya","female","black",0
"2035",2035,"Meredith","female","white",0
"2036",2036,"Sarah","female","white",0
"2037",2037,"Kristen","female","white",0
"2038",2038,"Latonya","female","black",0
"2039",2039,"Meredith","female","white",0
"2040",2040,"Tamika","female","black",0
"2041",2041,"Allison","female","white",0
"2042",2042,"Anne","female","white",0
"2043",2043,"Lakisha","female","black",0
"2044",2044,"Tamika","female","black",0
"2045",2045,"Allison","female","white",0
"2046",2046,"Latonya","female","black",0
"2047",2047,"Laurie","female","white",0
"2048",2048,"Tamika","female","black",0
"2049",2049,"Jill","female","white",0
"2050",2050,"Kenya","female","black",0
"2051",2051,"Sarah","female","white",0
"2052",2052,"Tamika","female","black",0
"2053",2053,"Anne","female","white",0
"2054",2054,"Lakisha","female","black",0
"2055",2055,"Sarah","female","white",0
"2056",2056,"Tamika","female","black",0
"2057",2057,"Emily","female","white",0
"2058",2058,"Lakisha","female","black",0
"2059",2059,"Latoya","female","black",0
"2060",2060,"Meredith","female","white",0
"2061",2061,"Aisha","female","black",0
"2062",2062,"Brendan","male","white",0
"2063",2063,"Brett","male","white",0
"2064",2064,"Darnell","male","black",0
"2065",2065,"Geoffrey","male","white",0
"2066",2066,"Greg","male","white",0
"2067",2067,"Jay","male","white",0
"2068",2068,"Jermaine","male","black",0
"2069",2069,"Jill","female","white",0
"2070",2070,"Keisha","female","black",0
"2071",2071,"Kristen","female","white",0
"2072",2072,"Kristen","female","white",0
"2073",2073,"Lakisha","female","black",0
"2074",2074,"Laurie","female","white",0
"2075",2075,"Leroy","male","black",0
"2076",2076,"Leroy","male","black",0
"2077",2077,"Leroy","male","black",0
"2078",2078,"Matthew","male","white",0
"2079",2079,"Neil","male","white",0
"2080",2080,"Neil","male","white",0
"2081",2081,"Tamika","female","black",0
"2082",2082,"Tyrone","male","black",0
"2083",2083,"Tyrone","male","black",0
"2084",2084,"Tyrone","male","black",0
"2085",2085,"Anne","female","white",0
"2086",2086,"Carrie","female","white",0
"2087",2087,"Keisha","female","black",0
"2088",2088,"Latoya","female","black",0
"2089",2089,"Anne","female","white",0
"2090",2090,"Jill","female","white",0
"2091",2091,"Latonya","female","black",0
"2092",2092,"Tanisha","female","black",0
"2093",2093,"Anne","female","white",1
"2094",2094,"Lakisha","female","black",1
"2095",2095,"Sarah","female","white",0
"2096",2096,"Tanisha","female","black",0
"2097",2097,"Allison","female","white",1
"2098",2098,"Carrie","female","white",1
"2099",2099,"Latonya","female","black",1
"2100",2100,"Tamika","female","black",1
"2101",2101,"Aisha","female","black",0
"2102",2102,"Emily","female","white",0
"2103",2103,"Latoya","female","black",0
"2104",2104,"Meredith","female","white",0
"2105",2105,"Aisha","female","black",0
"2106",2106,"Allison","female","white",0
"2107",2107,"Carrie","female","white",1
"2108",2108,"Latoya","female","black",0
"2109",2109,"Emily","female","white",1
"2110",2110,"Latonya","female","black",0
"2111",2111,"Laurie","female","white",1
"2112",2112,"Tyrone","male","black",0
"2113",2113,"Anne","female","white",0
"2114",2114,"Latoya","female","black",0
"2115",2115,"Sarah","female","white",0
"2116",2116,"Tanisha","female","black",0
"2117",2117,"Aisha","female","black",0
"2118",2118,"Laurie","female","white",0
"2119",2119,"Sarah","female","white",0
"2120",2120,"Tamika","female","black",0
"2121",2121,"Aisha","female","black",0
"2122",2122,"Emily","female","white",0
"2123",2123,"Laurie","female","white",0
"2124",2124,"Tanisha","female","black",0
"2125",2125,"Ebony","female","black",0
"2126",2126,"Laurie","female","white",0
"2127",2127,"Meredith","female","white",0
"2128",2128,"Tamika","female","black",0
"2129",2129,"Latoya","female","black",0
"2130",2130,"Meredith","female","white",0
"2131",2131,"Sarah","female","white",0
"2132",2132,"Tamika","female","black",0
"2133",2133,"Allison","female","white",0
"2134",2134,"Jill","female","white",0
"2135",2135,"Kenya","female","black",0
"2136",2136,"Latoya","female","black",0
"2137",2137,"Ebony","female","black",0
"2138",2138,"Emily","female","white",0
"2139",2139,"Jill","female","white",0
"2140",2140,"Lakisha","female","black",0
"2141",2141,"Allison","female","white",0
"2142",2142,"Emily","female","white",0
"2143",2143,"Kenya","female","black",0
"2144",2144,"Tamika","female","black",0
"2145",2145,"Anne","female","white",0
"2146",2146,"Kristen","female","white",0
"2147",2147,"Lakisha","female","black",0
"2148",2148,"Tamika","female","black",0
"2149",2149,"Anne","female","white",0
"2150",2150,"Carrie","female","white",0
"2151",2151,"Latonya","female","black",0
"2152",2152,"Latoya","female","black",0
"2153",2153,"Brad","male","white",0
"2154",2154,"Brendan","male","white",0
"2155",2155,"Brett","male","white",0
"2156",2156,"Carrie","female","white",0
"2157",2157,"Ebony","female","black",0
"2158",2158,"Emily","female","white",0
"2159",2159,"Geoffrey","male","white",0
"2160",2160,"Greg","male","white",0
"2161",2161,"Greg","male","white",0
"2162",2162,"Hakim","male","black",0
"2163",2163,"Jamal","male","black",0
"2164",2164,"Jamal","male","black",0
"2165",2165,"Jermaine","male","black",1
"2166",2166,"Kareem","male","black",0
"2167",2167,"Keisha","female","black",0
"2168",2168,"Kristen","female","white",0
"2169",2169,"Lakisha","female","black",0
"2170",2170,"Lakisha","female","black",0
"2171",2171,"Latonya","female","black",0
"2172",2172,"Latonya","female","black",0
"2173",2173,"Latoya","female","black",0
"2174",2174,"Latoya","female","black",0
"2175",2175,"Latoya","female","black",0
"2176",2176,"Laurie","female","white",0
"2177",2177,"Laurie","female","white",0
"2178",2178,"Laurie","female","white",0
"2179",2179,"Matthew","male","white",0
"2180",2180,"Matthew","male","white",0
"2181",2181,"Matthew","male","white",0
"2182",2182,"Neil","male","white",0
"2183",2183,"Neil","male","white",0
"2184",2184,"Rasheed","male","black",0
"2185",2185,"Rasheed","male","black",0
"2186",2186,"Tamika","female","black",0
"2187",2187,"Tanisha","female","black",0
"2188",2188,"Tanisha","female","black",0
"2189",2189,"Todd","male","white",0
"2190",2190,"Todd","male","white",0
"2191",2191,"Todd","male","white",0
"2192",2192,"Tyrone","male","black",0
"2193",2193,"Latonya","female","black",0
"2194",2194,"Meredith","female","white",1
"2195",2195,"Sarah","female","white",1
"2196",2196,"Tanisha","female","black",0
"2197",2197,"Allison","female","white",0
"2198",2198,"Kenya","female","black",0
"2199",2199,"Kristen","female","white",0
"2200",2200,"Lakisha","female","black",0
"2201",2201,"Carrie","female","white",0
"2202",2202,"Keisha","female","black",1
"2203",2203,"Latoya","female","black",0
"2204",2204,"Laurie","female","white",1
"2205",2205,"Allison","female","white",1
"2206",2206,"Ebony","female","black",0
"2207",2207,"Latoya","female","black",0
"2208",2208,"Laurie","female","white",1
"2209",2209,"Jill","female","white",0
"2210",2210,"Keisha","female","black",0
"2211",2211,"Latonya","female","black",1
"2212",2212,"Sarah","female","white",0
"2213",2213,"Emily","female","white",0
"2214",2214,"Jill","female","white",0
"2215",2215,"Latoya","female","black",0
"2216",2216,"Tamika","female","black",0
"2217",2217,"Emily","female","white",0
"2218",2218,"Jill","female","white",0
"2219",2219,"Kenya","female","black",0
"2220",2220,"Latoya","female","black",0
"2221",2221,"Aisha","female","black",0
"2222",2222,"Carrie","female","white",1
"2223",2223,"Latonya","female","black",1
"2224",2224,"Sarah","female","white",0
"2225",2225,"Kenya","female","black",0
"2226",2226,"Kristen","female","white",0
"2227",2227,"Lakisha","female","black",0
"2228",2228,"Meredith","female","white",1
"2229",2229,"Carrie","female","white",1
"2230",2230,"Kenya","female","black",0
"2231",2231,"Latonya","female","black",0
"2232",2232,"Laurie","female","white",0
"2233",2233,"Allison","female","white",0
"2234",2234,"Brendan","male","white",1
"2235",2235,"Jamal","male","black",0
"2236",2236,"Tamika","female","black",0
"2237",2237,"Allison","female","white",0
"2238",2238,"Emily","female","white",0
"2239",2239,"Latonya","female","black",0
"2240",2240,"Latoya","female","black",0
"2241",2241,"Aisha","female","black",0
"2242",2242,"Allison","female","white",0
"2243",2243,"Kristen","female","white",0
"2244",2244,"Latonya","female","black",0
"2245",2245,"Ebony","female","black",0
"2246",2246,"Emily","female","white",0
"2247",2247,"Latonya","female","black",0
"2248",2248,"Laurie","female","white",0
"2249",2249,"Brendan","male","white",0
"2250",2250,"Brendan","male","white",0
"2251",2251,"Jamal","male","black",0
"2252",2252,"Jermaine","male","black",0
"2253",2253,"Allison","female","white",0
"2254",2254,"Emily","female","white",0
"2255",2255,"Tamika","female","black",0
"2256",2256,"Tanisha","female","black",1
"2257",2257,"Ebony","female","black",0
"2258",2258,"Emily","female","white",0
"2259",2259,"Keisha","female","black",0
"2260",2260,"Meredith","female","white",0
"2261",2261,"Ebony","female","black",0
"2262",2262,"Kristen","female","white",0
"2263",2263,"Meredith","female","white",0
"2264",2264,"Tanisha","female","black",0
"2265",2265,"Emily","female","white",0
"2266",2266,"Keisha","female","black",0
"2267",2267,"Latoya","female","black",0
"2268",2268,"Laurie","female","white",0
"2269",2269,"Aisha","female","black",0
"2270",2270,"Allison","female","white",0
"2271",2271,"Brendan","male","white",0
"2272",2272,"Brendan","male","white",0
"2273",2273,"Carrie","female","white",0
"2274",2274,"Carrie","female","white",0
"2275",2275,"Darnell","male","black",0
"2276",2276,"Ebony","female","black",0
"2277",2277,"Emily","female","white",0
"2278",2278,"Geoffrey","male","white",0
"2279",2279,"Geoffrey","male","white",0
"2280",2280,"Greg","male","white",0
"2281",2281,"Hakim","male","black",0
"2282",2282,"Jay","male","white",0
"2283",2283,"Kareem","male","black",0
"2284",2284,"Kenya","female","black",0
"2285",2285,"Kenya","female","black",0
"2286",2286,"Kristen","female","white",0
"2287",2287,"Kristen","female","white",0
"2288",2288,"Lakisha","female","black",0
"2289",2289,"Lakisha","female","black",0
"2290",2290,"Lakisha","female","black",0
"2291",2291,"Latonya","female","black",0
"2292",2292,"Latoya","female","black",0
"2293",2293,"Laurie","female","white",0
"2294",2294,"Matthew","male","white",0
"2295",2295,"Meredith","female","white",0
"2296",2296,"Neil","male","white",0
"2297",2297,"Rasheed","male","black",0
"2298",2298,"Tamika","female","black",0
"2299",2299,"Tanisha","female","black",0
"2300",2300,"Tremayne","male","black",0
"2301",2301,"Aisha","female","black",0
"2302",2302,"Anne","female","white",1
"2303",2303,"Carrie","female","white",1
"2304",2304,"Kenya","female","black",1
"2305",2305,"Keisha","female","black",0
"2306",2306,"Kristen","female","white",0
"2307",2307,"Latonya","female","black",0
"2308",2308,"Meredith","female","white",0
"2309",2309,"Carrie","female","white",0
"2310",2310,"Jill","female","white",0
"2311",2311,"Keisha","female","black",0
"2312",2312,"Lakisha","female","black",0
"2313",2313,"Aisha","female","black",0
"2314",2314,"Allison","female","white",0
"2315",2315,"Emily","female","white",0
"2316",2316,"Tanisha","female","black",0
"2317",2317,"Anne","female","white",1
"2318",2318,"Ebony","female","black",1
"2319",2319,"Emily","female","white",1
"2320",2320,"Tamika","female","black",1
"2321",2321,"Aisha","female","black",0
"2322",2322,"Allison","female","white",0
"2323",2323,"Latonya","female","black",0
"2324",2324,"Laurie","female","white",0
"2325",2325,"Anne","female","white",1
"2326",2326,"Geoffrey","male","white",1
"2327",2327,"Jermaine","male","black",1
"2328",2328,"Latoya","female","black",0
"2329",2329,"Aisha","female","black",0
"2330",2330,"Kristen","female","white",0
"2331",2331,"Latonya","female","black",0
"2332",2332,"Sarah","female","white",0
"2333",2333,"Jill","female","white",0
"2334",2334,"Keisha","female","black",0
"2335",2335,"Kristen","female","white",0
"2336",2336,"Lakisha","female","black",0
"2337",2337,"Aisha","female","black",0
